time,P,G(i),H_sun,T2m,WS10m,Int
20140116:1710,0.0,0.0,0.0,7.11,0.56,0.0
20140116:1810,0.0,0.0,0.0,6.31,0.36,0.0
20140116:1910,0.0,0.0,0.0,5.88,0.55,0.0
20140116:2010,0.0,0.0,0.0,5.46,0.74,0.0
20140116:2110,0.0,0.0,0.0,5.03,0.94,0.0
20140116:2210,0.0,0.0,0.0,4.72,0.95,0.0
20140116:2310,0.0,0.0,0.0,4.4,0.96,0.0
20140117:0010,0.0,0.0,0.0,4.09,0.97,0.0
20140117:0110,0.0,0.0,0.0,3.99,0.94,0.0
20140117:0210,0.0,0.0,0.0,3.89,0.91,0.0
20140117:0310,0.0,0.0,0.0,3.79,0.88,0.0
20140117:0410,0.0,0.0,0.0,3.67,0.83,0.0
20140117:0510,0.0,0.0,0.0,3.55,0.77,0.0
20140117:0610,0.0,0.0,0.0,3.44,0.72,0.0
20140117:0710,7634503.8,346.6,11.25,4.55,0.64,0.0
20140117:0810,12917507.4,582.03,19.37,5.67,0.57,0.0
20140117:0910,13899702.6,632.56,25.49,6.79,0.5,0.0
20140117:1010,16296978.6,754.33,28.96,7.53,0.53,0.0
20140117:1110,15971256.0,740.27,29.32,8.27,0.57,0.0
20140117:1210,13249315.8,607.16,26.51,9.01,0.61,0.0
20140117:1310,7956786.6,361.98,20.92,8.82,0.66,0.0
20140117:1410,5281416.0,246.37,13.19,8.63,0.71,0.0
20140117:1510,893818.8,57.4,3.92,8.44,0.76,0.0
20140117:1610,0.0,0.0,0.0,7.71,0.71,0.0
20140117:1710,0.0,0.0,0.0,6.99,0.67,0.0
20140117:1810,0.0,0.0,0.0,6.26,0.62,0.0
20140117:1910,0.0,0.0,0.0,5.92,0.82,0.0
20140117:2010,0.0,0.0,0.0,5.58,1.02,0.0
20140117:2110,0.0,0.0,0.0,5.24,1.21,0.0
20140117:2210,0.0,0.0,0.0,5.06,1.09,0.0
20140117:2310,0.0,0.0,0.0,4.88,0.97,0.0
20140118:0010,0.0,0.0,0.0,4.7,0.84,0.0
20140118:0110,0.0,0.0,0.0,4.67,0.95,0.0
20140118:0210,0.0,0.0,0.0,4.65,1.05,0.0
20140118:0310,0.0,0.0,0.0,4.62,1.16,0.0
20140118:0410,0.0,0.0,0.0,4.71,1.18,0.0
20140118:0510,0.0,0.0,0.0,4.8,1.2,0.0
20140118:0610,0.0,0.0,0.0,4.9,1.23,0.0
20140118:0710,439765.2,32.16,11.36,6.19,1.19,0.0
20140118:0810,4792435.2,222.69,19.51,7.48,1.14,0.0
20140118:0910,3939364.8,188.14,25.65,8.77,1.1,0.0
20140118:1010,5699748.6,264.32,29.15,9.34,1.27,0.0
20140118:1110,1473822.0,81.35,29.52,9.91,1.44,0.0
20140118:1210,1158154.2,67.16,26.72,10.48,1.61,0.0
20140118:1310,2796557.4,139.44,21.14,9.89,1.38,0.0
20140118:1410,680022.0,44.46,13.4,9.3,1.14,0.0
20140118:1510,56624.4,10.41,4.11,8.71,0.91,0.0
20140118:1610,0.0,0.0,0.0,8.24,1.04,0.0
20140118:1710,0.0,0.0,0.0,7.78,1.17,0.0
20140118:1810,0.0,0.0,0.0,7.31,1.3,0.0
20140118:1910,0.0,0.0,0.0,7.14,1.33,0.0
20140118:2010,0.0,0.0,0.0,6.96,1.36,0.0
20140118:2110,0.0,0.0,0.0,6.79,1.39,0.0
20140118:2210,0.0,0.0,0.0,6.77,1.36,0.0
20140118:2310,0.0,0.0,0.0,6.75,1.32,0.0
20140119:0010,0.0,0.0,0.0,6.73,1.28,0.0
20140119:0110,0.0,0.0,0.0,6.58,1.34,0.0
20140119:0210,0.0,0.0,0.0,6.44,1.39,0.0
20140119:0310,0.0,0.0,0.0,6.29,1.45,0.0
